Observation,Data_Marking,Statistical_Unit_Eng,Statistical_Unit_Cym,Measure_Type_Eng,Measure_Type_Cym,Observation_Type,Empty,Obs_Type_Value,Unit_Multiplier,Unit_Of_Measure_Eng,Unit_Of_Measure_Cym,Confidentuality,Empty1,Geographic_Area,Empty2,Empty3,Time_Dim_Item_ID,Time_Dim_Item_Label_Eng,Time_Dim_Item_Label_Cym,Time_Type,Empty4,Statistical_Population_ID,Statistical_Population_Label_Eng,Statistical_Population_Label_Cym,CDID,CDIDDescrip,Empty5,Empty6,Empty7,Empty8,Empty9,Empty10,Empty11,Empty12,Dim_ID_1,dimension_Label_Eng_1,dimension_Label_Cym_1,Dim_Item_ID_1,dimension_Item_Label_Eng_1,dimension_Item_Label_Cym_1,Is_Total_1,Is_Sub_Total_1,Dim_ID_2,dimension_Label_Eng_2,dimension_Label_Cym_2,Dim_Item_ID_2,dimension_Item_Label_Eng_2,dimension_Item_Label_Cym_2,Is_Total_2,Is_Sub_Total_2
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
78266,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2342,2342 - Manufacture of ceramic sanitary fixtures,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
12074,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-4765,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
12661,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2343,2343 - Manufacture of ceramic insulators and insulating fittings,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
12469,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
8685,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
42286,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2344,2344 - Manufacture of other technical ceramic products,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
7448,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
14127,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
21575,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
2891,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
21252,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
47277,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2349,2349 - Manufacture of other ceramic products,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
671755,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
813,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
672568,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
1485,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
2209,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-162160,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
580725,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2351,2351 - Manufacture of cement,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
173462,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
1332,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-128892,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
114216,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2352,2352 - Manufacture of lime and plaster,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
1637128,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
280170,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
2585,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
341200,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
974622,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
3250112,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2361,2361 - Manufacture of concrete products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
304444,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
90065,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
209,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
171029,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
636285,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2362,2362 - Manufacture of plaster products for construction purposes,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
1179991,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
322,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
1180312,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
47502,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
316664,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
2063642,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2363,2363 - Manufacture of ready-mixed concrete,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
174701,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-124365,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
51401,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2364,2364 - Manufacture of mortars,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
9872,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
60086,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
69958,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-51829,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
18662,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2365,2365 - Manufacture of fibre cement,,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
166491,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
1563,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
0,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
3367,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Non production income,Non production income,,,
-77825,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Net carry in/carry out,Net carry in/carry out,,,
98645,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2369,"2369 - Manufacture of other articles of concrete, plaster & cement",,,,Prodcom Elements,Prodcom Elements,,Total turnover of businesses classified to this industry,Total turnover of businesses classified to this industry,,,
403211,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2370,2370 - Cutting shaping and finishing of stone,,,,Prodcom Elements,Prodcom Elements,,UK manufacturer sales of individual products listed in this product group,UK manufacturer sales of individual products listed in this product group,,,
811,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2370,2370 - Cutting shaping and finishing of stone,,,,Prodcom Elements,Prodcom Elements,,All other income,All other income,,,
404022,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2370,2370 - Cutting shaping and finishing of stone,,,,Prodcom Elements,Prodcom Elements,,Total UK manufacturer sales of products in this product group,Total UK manufacturer sales of products in this product group,,,
11791,,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2370,2370 - Cutting shaping and finishing of stone,,,,Prodcom Elements,Prodcom Elements,,Merchanted goods,Merchanted goods,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2370,2370 - Cutting shaping and finishing of stone,,,,Prodcom Elements,Prodcom Elements,,Work done,Work done,,,
,S,,,,,,,,,,,,,,,,2013,2013,,Year,,,,,,,,,,,,,,,NACE,NACE,,2370,2370 - Cutting shaping and finishing of stone,,,,Prodcom Elements,Prodcom Elements,,Waste Products,Waste Products,,,
